"No.","Time","Source","Destination","Protocol","Length","Info"
"2353","232.006569","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=271/3841, ttl=128 (reply in 2359)"
"2359","232.057039","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=271/3841, ttl=53 (request in 2353)"
"2425","233.020555","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=272/4097, ttl=128 (reply in 2430)"
"2430","233.070059","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=272/4097, ttl=53 (request in 2425)"
"2453","234.033994","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=273/4353, ttl=128 (reply in 2456)"
"2456","234.069596","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=273/4353, ttl=53 (request in 2453)"
"2464","235.054290","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=274/4609, ttl=128 (reply in 2465)"
"2465","235.108853","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=274/4609, ttl=53 (request in 2464)"
"2474","236.076308","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=275/4865, ttl=128 (reply in 2475)"
"2475","236.109188","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=275/4865, ttl=53 (request in 2474)"
"2478","237.093969","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=276/5121, ttl=128 (reply in 2479)"
"2479","237.147241","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=276/5121, ttl=53 (request in 2478)"
"2508","238.109684","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=277/5377, ttl=128 (reply in 2513)"
"2513","238.146724","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=277/5377, ttl=53 (request in 2508)"
"2550","239.125456","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=278/5633, ttl=128 (reply in 2556)"
"2556","239.189061","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=278/5633, ttl=53 (request in 2550)"
"2567","240.147253","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=279/5889, ttl=128 (reply in 2568)"
"2568","240.187204","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=279/5889, ttl=53 (request in 2567)"
"2603","241.161829","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=280/6145, ttl=128 (reply in 2606)"
"2606","241.226840","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=280/6145, ttl=53 (request in 2603)"
"2642","242.185053","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=281/6401, ttl=128 (reply in 2651)"
"2651","242.226602","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=281/6401, ttl=53 (request in 2642)"
"2669","243.194815","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=282/6657, ttl=128 (reply in 2670)"
"2670","243.227336","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=282/6657, ttl=53 (request in 2669)"
"2684","244.254437","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=283/6913, ttl=128 (reply in 2686)"
"2686","244.307204","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=283/6913, ttl=53 (request in 2684)"
"2704","245.303931","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=284/7169, ttl=128 (reply in 2705)"
"2705","245.346829","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=284/7169, ttl=53 (request in 2704)"
"2754","246.320590","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=285/7425, ttl=128 (reply in 2755)"
"2755","246.347231","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=285/7425, ttl=53 (request in 2754)"
"2784","247.338647","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=286/7681, ttl=128 (reply in 2787)"
"2787","247.386802","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=286/7681, ttl=53 (request in 2784)"
"2813","248.354407","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=287/7937, ttl=128 (reply in 2815)"
"2815","248.430839","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=287/7937, ttl=53 (request in 2813)"
"2825","249.369333","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=288/8193, ttl=128 (reply in 2826)"
"2826","249.430109","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=288/8193, ttl=53 (request in 2825)"
"2833","250.385277","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=289/8449, ttl=128 (reply in 2834)"
"2834","250.432467","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=289/8449, ttl=53 (request in 2833)"
"2837","251.400903","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=290/8705, ttl=128 (reply in 2838)"
"2838","251.470456","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=290/8705, ttl=53 (request in 2837)"
"2839","252.419153","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=291/8961, ttl=128 (reply in 2840)"
"2840","252.467312","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=291/8961, ttl=53 (request in 2839)"
"2843","253.432298","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=292/9217, ttl=128 (reply in 2844)"
"2844","253.482355","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=292/9217, ttl=53 (request in 2843)"
"2855","254.449124","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=293/9473, ttl=128 (reply in 2856)"
"2856","254.511706","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=293/9473, ttl=53 (request in 2855)"
"2857","255.469623","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=294/9729, ttl=128 (reply in 2858)"
"2858","255.509946","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=294/9729, ttl=53 (request in 2857)"
"2865","256.485055","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=295/9985, ttl=128 (reply in 2866)"
"2866","256.550186","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=295/9985, ttl=53 (request in 2865)"
"2867","257.504241","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=296/10241, ttl=128 (reply in 2868)"
"2868","257.549368","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=296/10241, ttl=53 (request in 2867)"
"2871","258.515004","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=297/10497, ttl=128 (reply in 2874)"
"2874","258.546910","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=297/10497, ttl=53 (request in 2871)"
"2932","259.530537","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=298/10753, ttl=128 (reply in 2933)"
"2933","259.586950","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=298/10753, ttl=53 (request in 2932)"
"3013","260.597612","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=299/11009, ttl=128 (reply in 3015)"
"3015","260.654592","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=299/11009, ttl=53 (request in 3013)"
"3097","261.692210","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=300/11265, ttl=128 (reply in 3098)"
"3098","261.719948","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=300/11265, ttl=53 (request in 3097)"
"3142","262.706820","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=301/11521, ttl=128 (reply in 3143)"
"3143","262.747522","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=301/11521, ttl=53 (request in 3142)"
"3180","263.723679","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=302/11777, ttl=128 (reply in 3181)"
"3181","263.747472","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=302/11777, ttl=53 (request in 3180)"
"3207","264.739835","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=303/12033, ttl=128 (reply in 3208)"
"3208","264.786958","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=303/12033, ttl=53 (request in 3207)"
"3217","265.755981","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=304/12289, ttl=128 (reply in 3218)"
"3218","265.787695","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=304/12289, ttl=53 (request in 3217)"
"3224","266.778674","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=305/12545, ttl=128 (reply in 3226)"
"3226","266.829501","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=305/12545, ttl=53 (request in 3224)"
"3227","267.795020","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=306/12801, ttl=128 (reply in 3228)"
"3228","267.867711","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=306/12801, ttl=53 (request in 3227)"
"3231","268.812191","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=307/13057, ttl=128 (reply in 3232)"
"3232","268.867766","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=307/13057, ttl=53 (request in 3231)"
"3233","269.827172","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=308/13313, ttl=128 (reply in 3234)"
"3234","269.869738","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=308/13313, ttl=53 (request in 3233)"
"3237","270.839588","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=309/13569, ttl=128 (reply in 3238)"
"3238","270.878007","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=309/13569, ttl=53 (request in 3237)"
"3241","271.853092","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=310/13825, ttl=128 (reply in 3242)"
"3242","271.907211","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=310/13825, ttl=53 (request in 3241)"
"3243","272.869190","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=311/14081, ttl=128 (reply in 3244)"
"3244","272.908046","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=311/14081, ttl=53 (request in 3243)"
"3245","273.898136","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=312/14337, ttl=128 (reply in 3246)"
"3246","273.947210","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=312/14337, ttl=53 (request in 3245)"
"3252","274.913625","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=313/14593, ttl=128 (reply in 3253)"
"3253","274.989757","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=313/14593, ttl=53 (request in 3252)"
"3255","275.981011","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=314/14849, ttl=128 (reply in 3256)"
"3256","276.027933","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=314/14849, ttl=53 (request in 3255)"
"3262","276.992149","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=315/15105, ttl=128 (reply in 3263)"
"3263","277.067945","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=315/15105, ttl=53 (request in 3262)"
"3297","278.008617","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=316/15361, ttl=128 (reply in 3302)"
"3302","278.067720","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=316/15361, ttl=53 (request in 3297)"
"3382","279.025588","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=317/15617, ttl=128 (reply in 3386)"
"3386","279.068495","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=317/15617, ttl=53 (request in 3382)"
"3444","280.042591","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=318/15873, ttl=128 (reply in 3445)"
"3445","280.070241","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=318/15873, ttl=53 (request in 3444)"
"3481","281.061406","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=319/16129, ttl=128 (reply in 3482)"
"3482","281.107935","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=319/16129, ttl=53 (request in 3481)"
"3512","282.081919","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=320/16385, ttl=128 (reply in 3518)"
"3518","282.114951","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=320/16385, ttl=53 (request in 3512)"
"3591","283.096019","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=321/16641, ttl=128 (reply in 3594)"
"3594","283.147952","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=321/16641, ttl=53 (request in 3591)"
"3630","284.110595","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=322/16897, ttl=128 (reply in 3634)"
"3634","284.150969","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=322/16897, ttl=53 (request in 3630)"
"3692","285.128996","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=323/17153, ttl=128 (reply in 3698)"
"3698","285.189801","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=323/17153, ttl=53 (request in 3692)"
"3719","286.149350","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=324/17409, ttl=128 (reply in 3720)"
"3720","286.190554","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=324/17409, ttl=53 (request in 3719)"
"3757","287.167945","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=325/17665, ttl=128 (reply in 3762)"
"3762","287.230436","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=325/17665, ttl=53 (request in 3757)"
"3772","288.183703","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=326/17921, ttl=128 (reply in 3773)"
"3773","288.227364","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=326/17921, ttl=53 (request in 3772)"
"3802","289.212809","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=327/18177, ttl=128 (reply in 3803)"
"3803","289.238002","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=327/18177, ttl=53 (request in 3802)"
"3856","290.258217","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=328/18433, ttl=128 (reply in 3862)"
"3862","290.308000","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=328/18433, ttl=53 (request in 3856)"
"3921","291.297005","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=329/18689, ttl=128 (reply in 3928)"
"3928","291.347965","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=329/18689, ttl=53 (request in 3921)"
"3989","292.404411","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=330/18945, ttl=128 (reply in 3990)"
"3990","292.433171","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=330/18945, ttl=53 (request in 3989)"
"4060","293.420854","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=331/19201, ttl=128 (reply in 4066)"
"4066","293.471462","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=331/19201, ttl=53 (request in 4060)"
"4101","294.438755","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=332/19457, ttl=128 (reply in 4104)"
"4104","294.470978","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=332/19457, ttl=53 (request in 4101)"
"4112","295.455164","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=333/19713, ttl=128 (reply in 4114)"
"4114","295.510603","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=333/19713, ttl=53 (request in 4112)"
"4135","296.475965","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=334/19969, ttl=128 (reply in 4141)"
"4141","296.517139","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=334/19969, ttl=53 (request in 4135)"
"4180","297.495206","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=335/20225, ttl=128 (reply in 4182)"
"4182","297.519891","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=335/20225, ttl=53 (request in 4180)"
"4219","298.512281","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=336/20481, ttl=128 (reply in 4220)"
"4220","298.551030","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=336/20481, ttl=53 (request in 4219)"
"4256","299.533264","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=337/20737, ttl=128 (reply in 4257)"
"4257","299.592223","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=337/20737, ttl=53 (request in 4256)"
"4264","300.553694","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=338/20993, ttl=128 (reply in 4265)"
"4265","300.641946","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=338/20993, ttl=53 (request in 4264)"
"4297","301.568876","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=339/21249, ttl=128 (reply in 4301)"
"4301","301.637237","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=339/21249, ttl=53 (request in 4297)"
"4311","302.585229","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=340/21505, ttl=128 (reply in 4312)"
"4312","302.628406","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=340/21505, ttl=53 (request in 4311)"
"4319","303.601798","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=341/21761, ttl=128 (reply in 4320)"
"4320","303.677128","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=341/21761, ttl=53 (request in 4319)"
"4327","304.616117","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=342/22017, ttl=128 (reply in 4329)"
"4329","304.692148","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=342/22017, ttl=53 (request in 4327)"
"4333","305.633442","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=343/22273, ttl=128 (reply in 4334)"
"4334","305.718218","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=343/22273, ttl=53 (request in 4333)"
